ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000022761	Lztr1	Lztr1	66863	leucine-zipper-like transcriptional regulator, 1	-0.8733074440093755	0.02253205805220774	-0.6479048982649027	0.17571956477324288	-0.5486221943772399	0.25462084728887724
ENSMUSG00000003746	Man1a	Man1a	17155	mannosidase 1, alpha	0.8643849329081728	0.02253205805220774	0.40533559321021856	0.46382073634526505	0.8723269332170045	0.02534519937397304
ENSMUSG00000024238	Zeb1	Zeb1	21417	zinc finger E-box binding homeobox 1	-1.2806589684468213	0.022600443349953734	-0.7547402685335206	0.2710812753070646	-1.0203384996398266	0.08201716420167378
ENSMUSG00000062203	Gspt1	Gspt1	14852	G1 to S phase transition 1	1.2258708043453423	0.022678143667470802	-0.302982688938944	0.7898851266193391	1.4028715325944137	0.006199732247705401
ENSMUSG00000032324	Tspan3	Tspan3	56434	tetraspanin 3	-0.8065953165547137	0.02273775519498355	-0.10814824626017625	0.8706162428068782	-0.722630752935279	0.05436356444791068
ENSMUSG00000060802	B2m	B2m	12010	beta-2 microglobulin	-0.5513620965653767	0.023109881292726925	-0.2946565647613655	0.3810934717372214	-0.42643726745030963	0.1524261590089668
ENSMUSG00000041638	Gcn1l1	Gcn1	231659	GCN1 activator of EIF2AK4	0.8315413926529021	0.0234677933101974	0.24331863531336137	0.7031802831091231	-0.0150211041998723	0.9910179552314741
ENSMUSG00000021807	2700060E02Rik	Rtraf	68045	RNA transcription, translation and transport factor	-1.6448826725403884	0.023551994160131533	-1.6464210672953883	0.051632056248425845	8.552420761780573e-4	1
ENSMUSG00000023992	Trem2	Trem2	83433	triggering receptor expressed on myeloid cells 2	-0.5002190722081689	0.023726215928799234	-0.3496097616923021	0.21415054392208852	-0.07616669856566471	0.8961019389815784
ENSMUSG00000009741	Ubp1	Ubp1	22221	upstream binding protein 1	2.1316896393011624	0.02375586012640124	1.9135466660448477	0.06907408082034644	1.6143129635867068	0.17738208878041137
ENSMUSG00000083465	Gm11652	NA	NA	NA	2.7462126299948837	0.024000871901699767	1.4669761179734946	0.46703586792965085	1.8685981790903934	0.28766434068369817
ENSMUSG00000060636	Rpl35a	Rpl35a	57808	ribosomal protein L35A	-1.474966900028243	0.02435258606201587	-1.9548102251598323	0.00960676356884083	-1.7880886534017888	0.00509026538322116
ENSMUSG00000007613	Tgfbr1	Tgfbr1	21812	transforming growth factor, beta receptor I	0.5702938466968553	0.02435258606201587	-0.4958223897780263	0.10416985543923758	0.553660464436899	0.04715787170623515
ENSMUSG00000032554	Trf	Trf	22041	transferrin	-0.5753115913070359	0.024489461088238143	0.9382012836361496	1.5468147399811714e-4	0.19444607025814226	0.6884702836424779
ENSMUSG00000056602	Fry	Fry	320365	FRY microtubule binding protein	-1.294929644356024	0.024750254440221876	-1.3034455016851882	0.04371444450408308	-1.9084033882662468	2.6440975328389767e-4
ENSMUSG00000025353	Ormdl2	Ormdl2	66844	ORM1-like 2 (S. cerevisiae)	-0.976164993427893	0.024832661494519372	-0.5080920640093859	0.3631987072018903	-0.4394108870337348	0.48918087399827614
ENSMUSG00000022855	Senp2	Senp2	75826	SUMO/sentrin specific peptidase 2	-1.713291187357151	0.024832661494519372	-1.7337938658778727	0.040093549660040244	-0.01432638819939194	0.9966417057959598
ENSMUSG00000052428	Tmco1	Tmco1	68944	transmembrane and coiled-coil domains 1	-0.7119253547568166	0.025075971774418303	-0.37797534420838674	0.3736261772091557	-0.2950438855101155	0.5698827907350846
ENSMUSG00000035778	Ggta1	Ggta1	14594	glycoprotein galactosyltransferase alpha 1, 3	-1.4653482476537913	0.025075971774418303	-4.155167643931544	3.508407506061656e-6	-2.7127508722928457	6.932209723830784e-6
ENSMUSG00000022540	Rogdi	Rogdi	66049	rogdi homolog	-1.3179578594521568	0.025423465150283472	-1.1472090465982028	0.09128894894134326	0.08655381830059608	0.9593842362860239
ENSMUSG00000023153	Tmem52	Tmem52	69671	transmembrane protein 52	1.875769802738404	0.025796030098975613	3.634882522940955	1.8159852227731638e-8	-1.9035522084073224	0.19825078952422537
ENSMUSG00000095596	Gm24303	NA	NA	NA	1.7018536393205337	0.025796030098975613	-2.4439733052186985	0.10994974298689449	0.47584474046526454	0.7849609155222592
ENSMUSG00000041084	Ostc	Ostc	66357	oligosaccharyltransferase complex subunit (non-catalytic)	0.8022180302043077	0.025796030098975613	0.552829411713908	0.21180277168956282	0.5844895198373168	0.1902508402774747
ENSMUSG00000025270	Alas2	Alas2	11656	aminolevulinic acid synthase 2, erythroid	6.081850238445699	0.025796030098975613	0.6787169233644228	0.953211301942418	-1.5993974940234685	0.8793256074057895
ENSMUSG00000032089	Il10ra	Il10ra	16154	interleukin 10 receptor, alpha	-0.7958797184540047	0.025796030098975613	-0.30469887189986555	0.5669657989970472	0.10144982208399658	0.9131736689427014
ENSMUSG00000018417	Myo1b	Myo1b	17912	myosin IB	-1.304978988385887	0.025796030098975613	2.140887202340986	1.1687461182188008e-7	0.6023527065573163	0.37243388369362107
ENSMUSG00000046718	Bst2	Bst2	69550	bone marrow stromal cell antigen 2	-0.8013651799862483	0.025796030098975613	0.0031214008271735457	0.9978350366639599	-1.1392666492524883	5.622322890434875e-4
ENSMUSG00000029208	Guf1	Guf1	231279	GUF1 homolog, GTPase	-2.3134411062423887	0.025939479796227786	-0.9171610430626235	0.47301425300911204	-0.12387405473097053	0.9626251262725957
ENSMUSG00000060743	H3f3a	H3f3a	15078	H3.3 histone A	0.8719459353602147	0.025947434991768072	0.8615071638112256	0.04067749773560809	1.0347028328777805	0.005957999538710591
ENSMUSG00000108557	RP23-185A21.4	NA	NA	NA	0.9168782820869695	0.026011497530090903	1.2711498844995663	0.002043165592229142	0.04705528812824085	0.9753407831894857
ENSMUSG00000104121	Gm37485	NA	NA	NA	-2.581219056711697	0.02618852174460345	1.402543657499117	0.12456609209701217	0.5261210208997512	0.73817491343994035
ENSMUSG00000035027	Map2k2	Map2k2	26396	mitogen-activated protein kinase kinase 2	1.4129475113023837	0.026236311886466357	0.8494710819552972	0.33450891830080365	1.4359174362806446	0.02534519937397304
ENSMUSG00000024588	Fech	Fech	14151	ferrochelatase	3.0001940927837683	0.026368182595342522	1.2557825830349718	0.6036270468628592	0.04612578396336393	0.9976923889432224
ENSMUSG00000045594	Glb1	Glb1	12091	galactosidase, beta 1	0.9047190023231022	0.026439567746517144	0.9679240675061863	0.023166938142197654	0.831690569621467	0.06092901756144182
ENSMUSG00000105176	Gm43668	NA	NA	NA	-1.574898034624647	0.02664434777391501	0.3094279820111534	0.7687482090921003	-0.5489015742352323	0.6059776369382637
ENSMUSG00000106706	C530043K16Rik	NA	NA	NA	-2.4263262103786416	0.026767406728271215	-6.053414397113607	6.128988633004709e-4	-0.025727454593751968	0.9926555700729601
ENSMUSG00000086717	Gm15655	NA	NA	NA	0.991395539036105	0.026767406728271215	-0.9974396058754876	0.11006521424201149	-0.42558432977316285	0.609661996885775
ENSMUSG00000038497	Tmco3	Tmco3	234076	transmembrane and coiled-coil domains 3	1.6030865490509028	0.027007283714254635	0.2217281204266372	0.8956307824009763	1.4744943263361978	0.06092901756144182
ENSMUSG00000018042	Cyb5r3	Cyb5r3	109754	cytochrome b5 reductase 3	1.9393955561220013	0.02736020322529615	2.467350765408246	0.002160500281849164	1.3459052182811742	0.25606174465038273
ENSMUSG00000025103	Btbd1	Btbd1	83962	BTB (POZ) domain containing 1	1.4440905520871532	0.027493248869270556	1.1998415441271015	0.12489144265556056	0.6350635549836722	0.5886271463099814
ENSMUSG00000068394	Cep152	Cep152	99100	centrosomal protein 152	2.3087528792553687	0.0275344358248512	-0.7120683072473181	0.7881039421579469	0.3669836788867345	0.9131736689427014
ENSMUSG00000039068	Zzz3	Zzz3	108946	zinc finger, ZZ domain containing 3	1.3385642623078278	0.028001088992969096	-0.3134063961426517	0.8090087658835688	-0.1940402837743588	0.9178693595252849
ENSMUSG00000028048	Gba	Gba	14466	glucosidase, beta, acid	1.4474683682946543	0.02836222400974032	0.9730011892891931	0.2657470098391375	0.7058369336470155	0.5286189731464914
ENSMUSG00000058126	Tpm3-rs7	NA	NA	NA	2.28945495199284	0.02836222400974032	3.3715557188337284	8.85759676538962e-5	3.0901293666581373	2.754670981587589e-4
ENSMUSG00000072115	Ang	Ang	11727	angiogenin, ribonuclease, RNase A family, 5	0.6936940892176549	0.02836222400974032	-1.4785480501220574	1.778581299946328e-5	-1.7606377760979426	9.315152737457013e-9
ENSMUSG00000020484	Xbp1	Xbp1	22433	X-box binding protein 1	-0.9602899702676998	0.02843349153867199	0.03567135229170023	0.9713450290502095	0.16882204748489563	0.8558512236705094
ENSMUSG00000003346	Abhd17a	Abhd17a	216169	abhydrolase domain containing 17A	2.3182604790695502	0.02848439078276031	1.8292143695511744	0.1559891483155447	1.3988266130099014	0.3931201823915365
ENSMUSG00000031278	Acsl4	Acsl4	50790	acyl-CoA synthetase long-chain family member 4	-1.6528560248124284	0.02867533821607404	-1.0493727000275057	0.2454054540981952	0.5656942298592668	0.5607770697699438
ENSMUSG00000000916	Nsun5	Nsun5	100609	NOL1/NOP2/Sun domain family, member 5	1.7959505569077954	0.028788673643317757	1.9284924964162573	0.021928000235549153	1.1059217427766463	0.3643038233841104
ENSMUSG00000082286	Pisd-ps1	NA	NA	NA	1.7792171848642648	0.028788673643317757	1.0586963405120235	0.34820127321574934	-0.408026152048474	0.8546923194179278
ENSMUSG00000026608	Kctd3	Kctd3	226823	potassium channel tetramerisation domain containing 3	-0.9102913274720299	0.028788673643317757	0.5269513674114727	0.2911040607185773	0.0700031233862801	0.9561799534232072
ENSMUSG00000021553	Slc28a3	Slc28a3	114304	solute carrier family 28 (sodium-coupled nucleoside transporter), member 3	1.9966612301892908	0.028988551457604386	-0.4094467729147621	0.8590222200142655	-1.1211210267592602	0.5775141750673659
ENSMUSG00000002105	Slc39a13	Slc39a13	68427	solute carrier family 39 (metal ion transporter), member 13	1.5274485779235882	0.028988551457604386	1.0977320371310837	0.20765520473869678	0.5530619667300396	0.6948714039204839
ENSMUSG00000100954	Gm10138	NA	NA	NA	-1.3973050394501618	0.028988551457604386	-1.6572514843417756	0.024829683418830076	-0.7842972290925408	0.31177685373267916
ENSMUSG00000093010	Gm22460	NA	NA	NA	2.593073598776123	0.029067048585400622	2.8604976438914433	0.02228276125901098	0.5909227982452362	0.8667505415672366
ENSMUSG00000034487	Kdelc2	Poglut3	68304	protein O-glucosyltransferase 3	-1.615249493112642	0.029240351375126043	-0.2981845563319143	0.7992170959632316	-0.9327167900175269	0.28394705346075594
ENSMUSG00000042594	Sh2b3	Sh2b3	16923	SH2B adaptor protein 3	1.5249381454841051	0.029614886381700564	1.158821207775818	0.18543712282135877	0.9633074989311933	0.34157417054396844
ENSMUSG00000039987	Phtf2	Phtf2	68770	putative homeodomain transcription factor 2	2.2928067492503086	0.030042053347939024	2.569031697187568	0.014163104239618798	0.21280767821770163	0.9625526948413361
ENSMUSG00000090257	Gm4524	NA	NA	NA	-1.6305990505250114	0.03058894130486045	0.6574669445384658	0.42850049691331227	-6.009523641291089	4.135482614844075e-10
ENSMUSG00000033685	Ucp2	Ucp2	22228	uncoupling protein 2 (mitochondrial, proton carrier)	1.263858187991252	0.03084038147180056	-1.6590581550704124	0.042389580624790514	0.37296606374000263	0.7483389232009959
ENSMUSG00000034158	Lrrc58	Lrrc58	320184	leucine rich repeat containing 58	1.422892718375794	0.03084038147180056	1.3320242110289653	0.06722998171225815	0.9825412055381177	0.25950596608988047
ENSMUSG00000020460	Rps27a	Rps27a	78294	ribosomal protein S27A	1.997156127657038	0.03086275196117356	1.7798888036450615	0.0803874898374938	1.0410614949856016	0.4516887715260343
ENSMUSG00000090015	Gm15446	Gm15446	100642166	predicted gene 15446	2.3259648065363283	0.03115507956297563	-1.196623304708953	0.6485942336209354	1.6543246558858054	0.26620666473029475
ENSMUSG00000103949	Gm38226	NA	NA	NA	2.8336992830101986	0.031189567111313408	0.7891565736153755	0.7807026390710471	-0.2052292187476086	0.9753407831894857
ENSMUSG00000050493	Fam167b	Fam167b	230766	family with sequence similarity 167, member B	-1.99454100150349	0.031563648736376175	-1.966862634312633	0.062455059404568344	0.8234477033267986	0.3842854976004829
ENSMUSG00000023044	Csad	Csad	246277	cysteine sulfinic acid decarboxylase	-1.192959539432076	0.0317207151021393	-1.1074116329826356	0.07342073234458786	0.24855151284848886	0.8006021186208895
ENSMUSG00000028524	Sgip1	Sgip1	73094	SH3-domain GRB2-like (endophilin) interacting protein 1	1.0875264746008997	0.0317207151021393	0.5761808590428672	0.4297612547379447	-3.007134242933441	1.013648494720124e-6
ENSMUSG00000005609	Ctr9	Ctr9	22083	CTR9 homolog, Paf1/RNA polymerase II complex component	1.5399089932390233	0.0317207151021393	0.7185951675884732	0.5219399563122562	0.3753347883044855	0.8257513599059124
ENSMUSG00000085109	Gm15356	NA	NA	NA	1.6785407271335562	0.031735752857982046	1.3646173871314207	0.14342433672664914	1.2480737979712855	0.20602939796420752
ENSMUSG00000063884	Ptcd3	Ptcd3	69956	pentatricopeptide repeat domain 3	-1.562356372703882	0.03221805480502239	-1.4352252342308838	0.07622491345590135	-0.733320092989355	0.42999237305510646
ENSMUSG00000039130	Zc3hc1	Zc3hc1	232679	zinc finger, C3HC type 1	1.4812933362484633	0.03229731196685641	0.974802374380752	0.31259853516430913	1.344199402902245	0.08413362632690942
ENSMUSG00000001794	Capns1	Capns1	12336	calpain, small subunit 1	-1.240180559622302	0.03234392954890334	-0.6131112104026049	0.4121912096043859	-1.076475472062111	0.07423127309667044
ENSMUSG00000022000	Zc3h13	Zc3h13	67302	zinc finger CCCH type containing 13	1.4509761793589422	0.032639476971485726	1.3047335995159477	0.08911944949509826	0.19455974693949263	0.9267822946121823
ENSMUSG00000027611	Procr	Procr	19124	protein C receptor, endothelial	1.8430811142571715	0.032639476971485726	0.25996077588950045	0.9026465364679092	3.3832796360654727	7.651279363748436e-8
ENSMUSG00000016206	H2-M3	H2-M3	14991	histocompatibility 2, M region locus 3	-1.0810118533699846	0.03265946866752496	-1.424777889492516	0.006788388769725667	-1.0106240951885446	0.0425784075474959
ENSMUSG00000056501	Cebpb	Cebpb	12608	CCAAT/enhancer binding protein (C/EBP), beta	1.0287179592761935	0.03265946866752496	0.9318990034857506	0.08273834420462359	0.5379122999259679	0.46812838689528763
ENSMUSG00000062691	Cebpzos	Cebpzos	68554	CCAAT/enhancer binding protein (C/EBP), zeta, opposite strand	-1.6224349069656572	0.03409041212561138	0.3207046084551616	0.7664857502887475	-0.008047938142880318	0.999843460507195
ENSMUSG00000099083	Atf7	Atf7	223922	activating transcription factor 7	1.0782479865976922	0.03442404674327961	0.8901756826121999	0.13661441079780245	-0.1312889332071323	0.9361974445935095
ENSMUSG00000028191	Bcl10	Bcl10	12042	B cell leukemia/lymphoma 10	-1.5625403161821134	0.034691688396638456	-0.6991559248783122	0.46565194047311537	-1.1682855124806018	0.13465905827041036
ENSMUSG00000022538	Lsg1	Lsg1	224092	large 60S subunit nuclear export GTPase 1	1.5067299763102513	0.034691938525083385	1.4488392931476892	0.062455059404568344	0.9382724864835674	0.362183213648529
ENSMUSG00000000732	Icosl	Icosl	50723	icos ligand	1.5168012061981193	0.03513402739434064	1.215614247011106	0.15470755649094664	0.6507584811452537	0.619209473718883
ENSMUSG00000020260	Pofut2	Pofut2	80294	protein O-fucosyltransferase 2	1.702494591084059	0.03514405159516433	1.962471850326116	0.01513814296865087	0.8319457770133406	0.5572396010020204
ENSMUSG00000020798	Spns3	Spns3	77577	spinster homolog 3	1.5753441130276333	0.035169201653827045	0.7202695887135043	0.5485582303399423	1.0800446112173634	0.28766434068369817
ENSMUSG00000022799	Arhgap31	Arhgap31	12549	Rho GTPase activating protein 31	-0.9117766994662254	0.035744934096900105	0.7771512682061398	0.07394064894310469	-1.4838861391745135	1.3712604404462158e-4
ENSMUSG00000074629	4930518I15Rik	NA	NA	NA	1.3623807138894466	0.035744934096900105	-1.2822996583015216	0.2348743943434556	-0.15916236941199186	0.9442213810953374
ENSMUSG00000029528	Pxn	Pxn	19303	paxillin	1.7901129222087329	0.035744934096900105	-0.03440051746897273	0.9909004067178429	0.892462765314842	0.54339429743189
ENSMUSG00000097431	Gm26782	NA	NA	NA	-1.7071033655976116	0.035927733789811594	-2.2416410996355163	0.015520757234652129	-2.4658347352602847	7.171641439721431e-4
ENSMUSG00000036305	Rpl39-ps	NA	NA	NA	1.1436949985054454	0.03601387278110284	-2.392043065007853	0.0035063587554459165	-0.18622189377659268	0.9031037854711369
ENSMUSG00000034560	A230046K03Rik	Washc4	319277	WASH complex subunit 4	-0.9010110911491478	0.036387713868615515	-0.7220077036777657	0.16012190776811028	0.05823418684287831	0.9648978972693939
ENSMUSG00000000957	Mmp14	Mmp14	17387	matrix metallopeptidase 14 (membrane-inserted)	-3.1561714890154318	0.036422924627028695	-2.216334366358441	0.17274770957286717	-2.9738257003008552	0.02234681776811742
ENSMUSG00000026469	Xpr1	Xpr1	19775	xenotropic and polytropic retrovirus receptor 1	1.1603229513469406	0.036509937316328976	1.032610502371023	0.10703528351169182	0.8904747913418573	0.19070053756477018
ENSMUSG00000072620	Slfn2	Slfn2	20556	schlafen 2	-3.3455576165630325	0.03663493806439036	0.17051664595753127	0.9426555134704765	0.5886082982244899	0.7632287136812607
ENSMUSG00000081049	Rps24-ps3	NA	NA	NA	2.9788182636580944	0.03669315569221726	4.034025648970862	5.002447661190106e-4	4.2343647802178515	6.832996156583141e-5
ENSMUSG00000027637	1110008F13Rik	Rab5if	67388	RAB5 interacting factor	-0.923458546859316	0.037171793392601425	-0.6535159100782341	0.21266068069581756	-0.0375243938152352	0.9778035006266009
ENSMUSG00000097715	Gpr137b-ps	NA	NA	NA	-1.3030213960300103	0.037271928234868655	-1.7933681390463436	0.0058102176855706926	-1.7589612093589158	0.0015710701100347215
ENSMUSG00000021684	Pde8b	Pde8b	218461	phosphodiesterase 8B	-2.095813922160508	0.037271928234868655	0.7134364536856068	0.5130413317285655	-1.3080927419741286	0.22163638736662133
ENSMUSG00000018697	Aatf	Aatf	56321	apoptosis antagonizing transcription factor	-1.5622292009230994	0.03758303427993116	-0.6314143887237588	0.5239509548689366	-0.916859586524516	0.29703729488317915
ENSMUSG00000060475	Wtap	Wtap	60532	Wilms tumour 1-associating protein	-1.0294559244607147	0.03775850647800496	-2.0053890937765773	2.3332615705462135e-4	-0.34680198324444805	0.6682676384080933
ENSMUSG00000064090	Vrk2	Vrk2	69922	vaccinia related kinase 2	-1.6848805953668193	0.0378003529414445	-1.1729740976167171	0.209651826385442	-0.07643541472375413	0.9742421270695323
ENSMUSG00000001211	Agpat3	Agpat3	28169	1-acylglycerol-3-phosphate O-acyltransferase 3	-0.9506200742491756	0.037833561245189634	-0.5694843080385006	0.3196667923405106	-0.44598928690561085	0.4968339048383446
ENSMUSG00000026615	Eprs	Eprs	107508	glutamyl-prolyl-tRNA synthetase	0.9537424539830195	0.03821917481906732	-0.0831849244095992	0.9418009861193297	-0.28840491612839514	0.7702228709594777
ENSMUSG00000027881	Prpf38b	Prpf38b	66921	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	0.8268177720910589	0.038622956032251916	0.8343649812365408	0.053253700390368953	0.5221292789865408	0.3470444763113102
ENSMUSG00000043154	Ppp2r3a	Ppp2r3a	235542	protein phosphatase 2, regulatory subunit B'', alpha	1.834000373157507	0.03875984226662558	1.6188330093037204	0.12021064304740764	0.4732048914183514	0.8335921065940183
ENSMUSG00000040151	Hs2st1	Hs2st1	23908	heparan sulfate 2-O-sulfotransferase 1	-1.0832299268301624	0.0388059106716005	-0.6281987917444846	0.3391439583578619	-0.7803545424870099	0.18239130748414062
ENSMUSG00000032359	Ctsh	Ctsh	13036	cathepsin H	-0.5086508816893559	0.0388059106716005	0.7355038237863222	0.0026156569288572976	-0.38212167819193105	0.2229486010905423
ENSMUSG00000030213	Atf7ip	Atf7ip	54343	activating transcription factor 7 interacting protein	-0.8052818919225947	0.0388059106716005	-0.1544226225105155	0.8218335363239208	-0.9668036285375541	0.009208715090502946
ENSMUSG00000096904	Gm3591	Gm3591	100041958	predicted gene 3591	2.08199251134929	0.03895256217264911	0.6258118710122742	0.7603067957492694	1.1200790044827613	0.5104081701155632
ENSMUSG00000028657	Ppt1	Ppt1	19063	palmitoyl-protein thioesterase 1	0.6607516503012852	0.03895256217264911	-0.22059677013515844	0.6855616427937111	0.2997710391225396	0.5771415802109392
ENSMUSG00000041926	Rnpep	Rnpep	215615	arginyl aminopeptidase (aminopeptidase B)	-0.7967593503317907	0.0398590286100592	-0.23567601158326804	0.7021835783775604	-0.29334325573112124	0.6491681232652989
ENSMUSG00000020143	Dock2	Dock2	94176	dedicator of cyto-kinesis 2	0.8184486076477097	0.04000769379055998	0.3918455227996288	0.5027027834179308	-0.07099980995357838	0.9587627329334942
ENSMUSG00000027078	Ube2l6	Ube2l6	56791	ubiquitin-conjugating enzyme E2L 6	2.4408215499055133	0.04028535834869118	1.1803946410936934	0.5397850744898026	-0.7940532100746799	0.7996022240354997
ENSMUSG00000005142	Man2b1	Man2b1	17159	mannosidase 2, alpha B1	-0.5470931353973155	0.04108819410672253	1.100859864340597	1.0653060528452162e-5	0.46839153929891536	0.1309825027706044
ENSMUSG00000029106	Add1	Add1	11518	adducin 1 (alpha)	1.4140466253742348	0.04108876223931291	0.38685558907099304	0.7680879222353322	0.40925364784211454	0.7849609155222592
ENSMUSG00000029253	Cenpc1	Cenpc1	12617	centromere protein C1	1.132915754005221	0.04133124074745133	0.8932243373885158	0.18307799028560054	-0.7503488678965553	0.40615452194832935
ENSMUSG00000097796	Gm16702	Gm16702	100504601	predicted gene, 16702	-1.153435851554881	0.04172696874748568	0.20325002014111965	0.8334712920987998	0.14608446804542158	0.9131736689427014
ENSMUSG00000022892	App	App	11820	amyloid beta (A4) precursor protein	0.901963776122752	0.04219232351257327	-1.0832640450885804	0.06129454642285676	0.6105996637656738	0.303494666596405
ENSMUSG00000104806	Gm42566	NA	NA	NA	1.4577130749718035	0.04219232351257327	1.9860011751826954	0.006897228478945056	-3.4837585140198963	7.094511118910841e-4
ENSMUSG00000027593	Raly	Raly	19383	hnRNP-associated with lethal yellow	1.4660006567183692	0.04219232351257327	0.730165679302849	0.5088051278641881	1.2033267179936387	0.15601924802864509
ENSMUSG00000016181	Diexf	Utp25	215193	UTP25 small subunit processome component	2.162365160150341	0.042219726283631034	0.5189360049374793	0.8174942723938949	0.470168309660306	0.8705736750188717
ENSMUSG00000049775	Tmsb4x	Tmsb4x	19241	thymosin, beta 4, X chromosome	0.6201843705791358	0.042495479122588074	0.20491305838361984	0.6782562909378618	0.585268505211853	0.09530173677749082
ENSMUSG00000064339	mt-Rnr2	NA	NA	NA	-0.5769059181117009	0.04259504441595369	-0.05823428670001403	0.9230259115450679	-0.41213862751255753	0.2699505418448182
ENSMUSG00000004952	Rasa4	Rasa4	54153	RAS p21 protein activator 4	-1.0308451894285933	0.04325251553269553	-0.48453908647556343	0.48155298234124483	0.2849993389081467	0.7450732465872932
ENSMUSG00000073155	1810058I24Rik	1810058I24Rik	67705	RIKEN cDNA 1810058I24 gene	2.059058848291793	0.04360623864124786	1.3838557072591657	0.3033466592851676	0.7483552177884656	0.7243827159671056
ENSMUSG00000083992	Gm11478	Gm11478	100504632	60S ribosomal protein L13a-like	1.464644992813519	0.04437708087861088	-0.90738220068168	0.5137234831184117	-0.4178543564705914	0.8151493564308434
ENSMUSG00000026656	Fcgr2b	Fcgr2b	14130	Fc receptor, IgG, low affinity IIb	0.70149481133438	0.044445957942974	-2.172119617598174	7.283467684544445e-8	-1.2190081904752368	2.754670981587589e-4
ENSMUSG00000078201	Tmem203	Tmem203	227615	transmembrane protein 203	1.4080607464085484	0.04452435030112116	0.9840210007532637	0.2717305818514114	0.4085298995283706	0.7891789696427545
ENSMUSG00000036858	Ptcra	Ptcra	19208	pre T cell antigen receptor alpha	-4.95856776890636	0.044599328661954506	-0.48701778631692605	0.911782653211451	-1.5907829382337468	0.5767867818254134
ENSMUSG00000057894	Zfp329	Zfp329	67230	zinc finger protein 329	-1.0900497982127855	0.044638216919489215	-1.1057769074376482	0.06414946395149616	-1.066494777167815	0.044949625430818346
ENSMUSG00000031639	Tlr3	Tlr3	142980	toll-like receptor 3	1.1140697448412205	0.044992599543536224	0.15901023467740907	0.8920105450474314	-0.7709207797817093	0.38001521092308915
ENSMUSG00000027940	Tpm3	Tpm3	59069	tropomyosin 3, gamma	-0.5880525745254078	0.04568690864455861	-0.8631392431044608	0.0046567350743567755	0.08082410952190719	0.9183695190380727
ENSMUSG00000024188	Luc7l	Luc7l	66978	Luc7-like	1.4808049137723616	0.04576617532499965	1.1928122087158373	0.17147621695436457	1.0652307701051793	0.26884802081679554
ENSMUSG00000109087	RP23-368F23.4	NA	NA	NA	2.1030496486579837	0.04576617532499965	2.3921673068871496	0.017025189361756447	0.9316372220802618	0.6442702582876362
ENSMUSG00000096768	Erdr1	Erdr1	170942	erythroid differentiation regulator 1	-3.7597248807347468	0.04576617532499965	0.09170981965547743	0.9765325943947863	-1.1237694603511994	0.5904423446364659
ENSMUSG00000037822	Smim14	Smim14	68552	small integral membrane protein 14	-1.3571498560298139	0.04576695463569077	-0.2088596525717964	0.8518886167528179	-0.658331115059373	0.46296274862114906
ENSMUSG00000032553	Srprb	Srprb	20818	signal recognition particle receptor, B subunit	1.3347134693144935	0.04606886364736163	1.5031126636186467	0.025424087081679255	1.5308434855348958	0.01681786660725176
ENSMUSG00000027184	Caprin1	Caprin1	53872	cell cycle associated protein 1	-1.242703733483262	0.04647664675055994	-1.1538954594694397	0.09707814375936677	-0.1235088313402087	0.9399058657137606
ENSMUSG00000020397	Med7	Med7	66213	mediator complex subunit 7	1.1802009210634758	0.04651802428368764	0.68202416332449	0.4045796634701867	0.35951325275956797	0.767976030354741
ENSMUSG00000038312	Edem2	Edem2	108687	ER degradation enhancer, mannosidase alpha-like 2	0.6630389258182187	0.04651802428368764	0.48132507675279634	0.23548132343418504	1.6646137633360787	3.319817018207507e-9
ENSMUSG00000024084	Qpct	Qpct	70536	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)	-3.2562066739973434	0.04651802428368764	2.4564748479688245	0.0016705285967732145	4.559516556962851	1.3598307308611577e-14
ENSMUSG00000004264	Phb2	Phb2	12034	prohibitin 2	0.972559914347729	0.0466680394701573	0.8155212832422988	0.15042465697700588	0.23879796897436958	0.82958667428636
ENSMUSG00000035139	Secisbp2	Secisbp2	75420	SECIS binding protein 2	1.974985568033755	0.04702899440085111	1.9505480039841914	0.06373697956534218	1.5877558027068615	0.19070053756477018
ENSMUSG00000028976	Slc2a5	Slc2a5	56485	solute carrier family 2 (facilitated glucose transporter), member 5	-0.566370732952128	0.04738027316836299	0.9688780561309775	2.650313214668099e-4	-0.3894571145429148	0.30225966749695665
ENSMUSG00000049686	Orai1	Orai1	109305	ORAI calcium release-activated calcium modulator 1	0.6434806819644876	0.04781786663146406	0.1548440635601981	0.7887472683026682	0.34055790989312135	0.5027497400327635
ENSMUSG00000036469	March1	March1	72925	membrane-associated ring finger (C3HC4) 1	0.7557960910556255	0.04781786663146406	0.16897520772420652	0.981487441820409	0.7953319263141622	0.0425784075474959
ENSMUSG00000066443	Gm10163	NA	NA	NA	1.2058150196496626	0.04781786663146406	-3.8814222486346797	1.4393413600703668e-4	-0.34117786318918136	0.8000049065208098
ENSMUSG00000097423	Gm26522	NA	NA	NA	-1.2896071050618931	0.04781786663146406	-0.4475652803199624	0.6161272562311498	-0.8613321173464258	0.2441310442397304
