ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000038843	Gcnt1	Gcnt1	14537	glucosaminyl (N-acetyl) transferase 1, core 2	0.9616768486329464	1.6814983139658658e-5	0.20054658162275293	0.3320478400402099	-0.144197809583828	0.5223780933476474
ENSMUSG00000068284	Usf3	Usf3	207806	upstream transcription factor family member 3	0.6803627487524969	1.6882975550587386e-5	0.1869335171277505	0.23192865600045526	-0.08414342744514838	0.6517730713641362
ENSMUSG00000108291	Gm44292	NA	NA	NA	-0.8088520870581819	1.6962759388949368e-5	-0.09422426555015144	0.6109410076344723	0.1812622847215271	0.3419018490154057
ENSMUSG00000019188	H13	H13	14950	histocompatibility 13	0.4577963266904213	1.709397236790094e-5	0.40633622987286355	2.525316261192372e-4	0.3987621628218909	2.429257315086787e-4
ENSMUSG00000059956	Serpinb12	Serpinb12	71869	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 12	3.080763723358007	1.7100921643113175e-5	2.916475088964922	9.413648312724114e-5	0.9006525261846354	0.40194006676239613
ENSMUSG00000056673	Kdm5d	Kdm5d	20592	lysine (K)-specific demethylase 5D	1.2082548101988106	1.711067860144768e-5	0.01218148575408016	0.9734494008463889	-0.28918980310247694	0.4024757537019207
ENSMUSG00000004263	Atn1	Atn1	13498	atrophin 1	-0.47418179115366227	1.711941032737396e-5	-0.07819026830563346	0.4759899281636356	-0.036502167804652694	0.784751276934763
ENSMUSG00000039304	Tnfsf10	Tnfsf10	22035	tumor necrosis factor (ligand) superfamily, member 10	-0.923129715591256	1.7141502556156894e-5	1.7063103825091737	2.530728457236207e-10	-0.18233510871359654	0.4179277276599212
ENSMUSG00000085261	Gm13814	NA	NA	NA	-4.714544394550272	1.715534310536972e-5	-3.3328865829277166	3.4068632621512635e-4	0.2722486715634414	0.7046018550357495
ENSMUSG00000094472	Gm21897	NA	NA	NA	1.1345919996746767	1.7167677123399143e-5	1.5853383114896238	6.75229159548268e-7	0.09232777098454946	0.7428348817726005
ENSMUSG00000074212	Dnajb14	Dnajb14	70604	DnaJ heat shock protein family (Hsp40) member B14	-0.49596940705830067	1.7167677123399143e-5	-0.02904521389422717	0.8189179720014499	-0.3475660656111304	0.0022123694460161538
ENSMUSG00000097236	4831440E17Rik	NA	NA	NA	-1.2414531525279315	1.7201016240626743e-5	-0.36175432274864766	0.16448709509640472	-0.17255140720742987	0.5749290189565803
ENSMUSG00000020032	Nuak1	Nuak1	77976	NUAK family, SNF1-like kinase, 1	-0.5649071046119237	1.7248613485949468e-5	-0.06893190775761714	0.6080652075012946	-0.6459266347382746	7.1122414852413145e-6
ENSMUSG00000085486	Gm11634	Gm11634	667306	predicted gene 11634	1.957104549136959	1.735939531392165e-5	0.17024714958379356	0.7558920568399632	0.27560679188347376	0.6642521754933356
ENSMUSG00000027164	Traf6	Traf6	22034	TNF receptor-associated factor 6	0.6380380953277801	1.7399535339058775e-5	0.3414246819827243	0.01926993675567201	-0.00925692995260742	0.9656363514997401
ENSMUSG00000084878	Lrrc8dos	NA	NA	NA	-1.3263741660163175	1.7426039199693813e-5	0.28288216335752137	0.2864022655152618	-0.6750922122504822	0.025603747745132133
ENSMUSG00000023781	Hes7	Hes7	84653	hes family bHLH transcription factor 7	-1.569756491457163	1.7439283631300853e-5	0.02324871074380202	0.9500928587887643	-0.6229923872304	0.07725486549476183
ENSMUSG00000020691	Mettl2	Mettl2	52686	methyltransferase like 2	-0.527490070794244	1.751528808876693e-5	0.07220949688779824	0.554159171415	-0.023834072006693487	0.8799568100557105
ENSMUSG00000030284	Creld1	Creld1	171508	cysteine-rich with EGF-like domains 1	0.5556091275006166	1.751528808876693e-5	0.38346784768779413	0.003011809029472057	0.6710332493484318	3.3300930029337216e-6
ENSMUSG00000031913	Vps4a	Vps4a	116733	vacuolar protein sorting 4A	0.4347483703671132	1.751528808876693e-5	0.06900045574480174	0.5026222434436863	0.09408092994468115	0.3820297142251479
ENSMUSG00000082938	Gm2810	NA	NA	NA	-0.5776735649647186	1.751642866417869e-5	-1.177085398659116	8.463562292426984e-10	-0.6649308012245424	8.745788842441133e-6
ENSMUSG00000073987	Ggh	Ggh	14590	gamma-glutamyl hydrolase	-0.4507126487468626	1.7616885617539592e-5	-0.348821581028518	0.0011630930078200918	-0.33843941520256166	0.0012828013228770785
ENSMUSG00000026585	Kifap3	Kifap3	16579	kinesin-associated protein 3	0.48118127747972217	1.7644740833468325e-5	0.08396561149132678	0.4592151808773514	0.22328267546636166	0.04559167430407399
ENSMUSG00000022665	Ccdc80	Ccdc80	67896	coiled-coil domain containing 80	1.0699895020531192	1.7655634578778494e-5	-0.598289467344683	0.034277556050316786	4.944543240780769	1.0879142446047996e-19
ENSMUSG00000015852	Fcrls	Fcrls	80891	Fc receptor-like S, scavenger receptor	0.7096456481577232	1.7783567521711448e-5	-5.787728346319608	7.410689435522634e-20	-3.7729477832693226	1.2102624177982398e-17
ENSMUSG00000105199	Gm43581	NA	NA	NA	-2.4327957971010905	1.7908348970551856e-5	-0.02587786413520794	0.9608603501649288	0.029855240978155843	0.9624426016111248
ENSMUSG00000021872	Rnase10	Rnase10	75019	ribonuclease, RNase A family, 10 (non-active)	0.9183579798218234	1.792793533251474e-5	-1.398516805844034	1.5198508241225864e-6	-0.9082271478131867	4.633644745501364e-4
ENSMUSG00000086610	Gm15408	Gm15408	100503307	predicted gene 15408	3.3508324584142026	1.792793533251474e-5	-0.07282043227334413	0.9542970295175117	-0.06973575983918161	0.9672971607003052
ENSMUSG00000035342	Lzts2	Lzts2	226154	leucine zipper, putative tumor suppressor 2	0.878199745125117	1.796562668983154e-5	-0.017597763539115855	0.9431300996237632	1.198025365163002	4.6204998073788065e-7
ENSMUSG00000031497	Tnfsf13b	Tnfsf13b	24099	tumor necrosis factor (ligand) superfamily, member 13b	0.605475426820794	1.7992688698443983e-5	0.7868779453463389	1.2834045493051404e-6	0.7356397116683409	2.751395405489023e-6
ENSMUSG00000038371	Sbf2	Sbf2	319934	SET binding factor 2	0.3715776019235543	1.8049676929563896e-5	-0.850999885812911	7.531909722808915e-11	-0.4976586326266513	6.450259271025398e-7
ENSMUSG00000033454	Zbtb1	Zbtb1	268564	zinc finger and BTB domain containing 1	-0.4375806100276829	1.8088669180675462e-5	-0.298689485025677	0.0036807857346467317	-0.06382786181565477	0.5705316353464783
ENSMUSG00000078546	2210404O09Rik	Zfp995	70081	zinc finger protein 995	-0.9648195577476121	1.810346765071008e-5	0.2738613376308105	0.17886098360231262	-0.7807904108337143	9.053383134871192e-4
ENSMUSG00000026667	Uhmk1	Uhmk1	16589	U2AF homology motif (UHM) kinase 1	0.510444887743878	1.810346765071008e-5	0.27214829638674726	0.020038311923400286	0.3331831558436818	0.005375929529449031
ENSMUSG00000083512	Gm12749	NA	NA	NA	2.4683377263539024	1.8265230213687705e-5	0.2526905195295368	0.7472965790401241	0.01654017706194593	0.9926607546129087
ENSMUSG00000026096	Osgepl1	Osgepl1	72085	O-sialoglycoprotein endopeptidase-like 1	0.593719727996229	1.8274000183876973e-5	1.0765902048432203	2.4083041633137455e-9	0.21937177669530467	0.1285853574582263
ENSMUSG00000097080	1700086O06Rik	1700086O06Rik	73516	RIKEN cDNA 1700086O06 gene	-0.8290887569747335	1.827414334973079e-5	-0.3368184580399617	0.06094318034302523	-0.4035156963344747	0.03651649399446956
ENSMUSG00000108249	Gm43960	NA	NA	NA	1.405255089065426	1.834299963866018e-5	0.832761885358664	0.00792399774686017	1.973927327413928	4.5235505144896045e-7
ENSMUSG00000017466	Timp2	Timp2	21858	tissue inhibitor of metalloproteinase 2	-0.36793120856727973	1.838881463831655e-5	0.08408252420150958	0.32510563560723815	-0.4859470650672849	6.333085931865796e-7
ENSMUSG00000090946	Ccdc71l	Ccdc71l	72123	coiled-coil domain containing 71 like	-0.4874266184582671	1.838881463831655e-5	-0.304747858139756	0.006777461694832809	0.07118317049187281	0.5712397968451319
ENSMUSG00000034898	Filip1	Filip1	70598	filamin A interacting protein 1	3.454344038106812	1.8462467833196604e-5	6.366381206999788	9.849172403922819e-12	-2.946562369294811	0.13199186116828768
ENSMUSG00000030590	Fam98c	Fam98c	73833	family with sequence similarity 98, member C	-0.44811337500289083	1.8472709017007197e-5	0.05478483480644105	0.6057169130813053	-0.42279706468551764	1.2293607261818583e-4
ENSMUSG00000028359	Orm3	Orm3	18407	orosomucoid 3	-2.609210367215414	1.8661046717199943e-5	-3.2097802608537296	6.815373924448359e-6	-1.268230643427532	0.02221282477464445
ENSMUSG00000018999	Slc35b4	Slc35b4	58246	solute carrier family 35, member B4	0.467106098228013	1.8679716940514008e-5	0.48443162694670816	3.766248129001492e-5	0.3886301136880242	5.366873978260103e-4
ENSMUSG00000037754	Ppp1r16b	Ppp1r16b	228852	protein phosphatase 1, regulatory subunit 16B	0.8467983553344466	1.8793501534974546e-5	-0.12884364927531805	0.5394110828163207	0.2106959313101621	0.327076063127655
ENSMUSG00000099440	Gm29593	NA	NA	NA	2.336727328410249	1.8793501534974546e-5	-2.889399898120743	0.003945832333598161	3.142190592023792	3.548786764464412e-7
ENSMUSG00000037552	Plekhg2	Plekhg2	101497	pleckstrin homology domain containing, family G (with RhoGef domain) member 2	-0.6837913555177388	1.8793501534974546e-5	-0.5420547435800734	8.718027879973089e-4	-0.4115145414306286	0.009867561537404215
ENSMUSG00000030704	Rab6a	Rab6a	19346	RAB6A, member RAS oncogene family	0.4162642320674291	1.8793501534974546e-5	0.19698780145747807	0.03843820971706294	0.055398947971917946	0.6156196529852707
ENSMUSG00000037062	Sh3glb1	Sh3glb1	54673	SH3-domain GRB2-like B1 (endophilin)	-0.3077843417582283	1.8839595865049292e-5	-0.2716474692364719	3.275721677664711e-4	-0.3228581529396672	2.2365522436216724e-5
ENSMUSG00000109038	RP24-88J19.2	NA	NA	NA	-0.7197654566924144	1.8848464087572977e-5	-0.06198305271903196	0.7234783696545773	0.11474163913477359	0.5213590937907313
ENSMUSG00000109199	RP24-72H18.2	NA	NA	NA	-1.1520775944925614	1.888528199954374e-5	-1.2546300864965936	2.8075454685387375e-5	0.5914653677564919	0.015026074998858078
ENSMUSG00000078201	Tmem203	Tmem203	227615	transmembrane protein 203	0.40993830225760053	1.8889120580847873e-5	0.31400305149944	0.0012500084829972311	-0.31949267614547217	0.0013122753443475018
ENSMUSG00000078676	Casc3	Casc3	192160	cancer susceptibility candidate 3	0.4267904552744748	1.8930526200276586e-05	0.32918385892201324	0.001193836697720535	-0.03427062678007483	0.7777776938187946
ENSMUSG00000026509	Capn2	Capn2	12334	calpain 2	0.9078924970814972	1.895115696899695e-5	-2.3752934402660677	4.104094644393436e-10	0.23809986687058485	0.307534164922575
ENSMUSG00000029298	Gbp9	Gbp9	236573	guanylate-binding protein 9	0.7171760023260766	1.9052752825787782e-5	-2.730570605864737	1.0284255282633705e-13	0.776760834344803	1.9000144104768328e-5
ENSMUSG00000021111	Papola	Papola	18789	poly (A) polymerase alpha	0.3095090321189745	1.913324977565001e-5	0.28855645856171797	1.6198059964744126e-4	0.031746578231970704	0.7057614965236418
ENSMUSG00000034430	Zxdc	Zxdc	80292	ZXD family zinc finger C	0.48342729603209444	1.9136611745549407e-5	0.1971478753130262	0.07443469235776615	0.4934640900066175	4.462560941289094e-5
ENSMUSG00000052426	Gm9877	NA	NA	NA	-4.842495166022283	1.9219186056888978e-5	-1.8439538375543474	0.012045662838411625	1.1205297078905765	0.04925877397664348
ENSMUSG00000021900	Btd	Btd	26363	biotinidase	0.7409348162391489	1.9258528354960756e-5	0.347547397924655	0.0395042417457175	0.5776626041318865	0.0010582076321952697
ENSMUSG00000063698	Sfxn4	Sfxn4	94281	sideroflexin 4	0.7116444170824028	1.9479649775626433e-5	-0.4548684765596417	0.008806715701647774	0.6244887894989345	3.145721452654691e-4
ENSMUSG00000086267	Gm12496	NA	NA	NA	2.563051995093827	1.9479649775626433e-5	3.9298627945986992	6.4506779963093675e-9	1.3734597878417205	0.059378811736255414
ENSMUSG00000044667	Plppr4	Plppr4	229791	phospholipid phosphatase related 4	0.9591904785436519	1.9588619076740368e-5	2.6286372249091485	2.9948411940554433e-13	2.1111534375696603	3.978538852164872e-11
ENSMUSG00000020955	Ap4s1	Ap4s1	11782	adaptor-related protein complex AP-4, sigma 1	-0.4121704375400413	1.960142792767051e-5	-0.5285156897608	2.468919465216978e-6	-0.7245214592765965	8.523152756784583e-9
ENSMUSG00000035834	Polr3g	Polr3g	67486	polymerase (RNA) III (DNA directed) polypeptide G	0.6708867720014646	1.9624884615491384e-5	0.42505152604768986	0.006548112785613757	-0.291472747400919	0.08846955841079458
ENSMUSG00000038954	Supt3	Supt3	109115	SPT3, SAGA and STAGA complex component	-0.4456573382196733	1.9624884615491384e-5	-0.8791902446487715	1.5686037329953395e-9	-0.025518689809047014	0.8456525690864354
ENSMUSG00000003808	Farsa	Farsa	66590	phenylalanyl-tRNA synthetase, alpha subunit	0.38181288373783373	1.9666164170121407e-5	0.33809270550805876	2.892523191596157e-4	0.6001196077454436	3.6404111395792786e-8
ENSMUSG00000016833	Mrps18c	Mrps18c	68735	mitochondrial ribosomal protein S18C	-0.4750044353793854	1.9692348374603657e-5	-0.20047680344252572	0.065217589941724	-0.040273991536183995	0.7613866828479897
ENSMUSG00000004952	Rasa4	Rasa4	54153	RAS p21 protein activator 4	-1.0516821178484965	1.9694433961566655e-5	-0.6237560828077872	0.007440804568777882	0.1351968290755864	0.5837527432071321
ENSMUSG00000002602	Axl	Axl	26362	AXL receptor tyrosine kinase	-1.9774886075819074	1.9704090348077076e-5	1.4311924261519542	2.0570733730924582e-4	-1.9631562230350441	1.3450199101883465e-4
ENSMUSG00000029723	Tsc22d4	Tsc22d4	78829	TSC22 domain family, member 4	0.4191524954617373	1.974288456322275e-5	0.2883431998189829	0.003473994340586121	-0.05413744176767124	0.6224297316053202
ENSMUSG00000052137	Rbm12b2	Rbm12b2	77604	RNA binding motif protein 12 B2	-0.5602253990477492	1.974288456322275e-5	-0.39888032821912867	0.002539537250295139	-0.24590481698556896	0.059307717698869646
ENSMUSG00000028668	Tceb3	Eloa	27224	elongin A	0.4759898445768272	1.9752821854199692e-5	0.6033806581078025	2.2736796007310035e-6	0.865345369120808	2.2126520384179006e-9
ENSMUSG00000107634	Gm43956	NA	NA	NA	-1.4606968925763617	1.977424844076292e-5	-2.078878268404919	1.0860751029248786e-6	3.4929520707765644	8.07713119865617e-15
ENSMUSG00000028081	Rps3a1	Rps3a1	20091	ribosomal protein S3A1	-1.878592480889596	1.9795852828004684e-5	-1.261897660186966	0.0024070127454888504	-1.535519389254262	3.2340811748989945e-4
ENSMUSG00000105377	Gm43148	NA	NA	NA	-2.1063914002082407	1.985025562971739e-5	-1.8192431430524467	2.66108597064023e-4	-0.9672565585968395	0.037008074894172904
ENSMUSG00000029680	Hyal4	Hyal4	77042	hyaluronoglucosaminidase 4	-4.94049799938094	1.98611317267358e-5	-6.252318709905473	3.324002298396513e-5	-6.259498925972445	1.3690923276933343e-4
ENSMUSG00000018398	Sept8	Sept8	20362	septin 8	-0.49559225389713996	1.98857935397336e-5	0.06012472329082817	0.6078262293239448	0.14198010716570217	0.2266894107029856
ENSMUSG00000000489	Pdgfb	Pdgfb	18591	platelet derived growth factor, B polypeptide	-0.6317260862261005	1.98896787762609e-5	0.2335493740605334	0.09849331746594535	0.13736920587150578	0.36205848989457556
ENSMUSG00000022420	Dnal4	Dnal4	54152	dynein, axonemal, light chain 4	-0.5722121801350848	1.9904727593057396e-5	-0.2320825730966978	0.0727324544084291	-0.33009429340553414	0.013396226882582707
ENSMUSG00000100123	Gm28087	NA	NA	NA	-4.067628759885954	1.9942669039120566e-5	-1.1212049459268492	0.07652024233051347	-6.547895443865482	5.2382076851286674e-5
ENSMUSG00000022679	Mpv17l	Mpv17l	93734	Mpv17 transgene, kidney disease mutant-like	0.8325472582978247	1.9953286817141703e-5	-0.5129734820365822	0.011560253788584184	0.37906128686190277	0.052889894069750705
ENSMUSG00000024959	Bad	Bad	12015	BCL2-associated agonist of cell death	-0.47243130405257466	2.0181966204613715e-5	-0.2999137172754177	0.006461582494266265	0.061670721039266706	0.6201325543313152
ENSMUSG00000025221	Kcnip2	Kcnip2	80906	Kv channel-interacting protein 2	5.559435054639569	2.020223169712829e-5	3.1638999965641017	0.030242506010542004	2.149196435673714	0.24881498132786986
ENSMUSG00000030659	Nucb2	Nucb2	53322	nucleobindin 2	0.5144140417399213	2.0270290573181033e-5	0.5092054522294711	7.194337619011064e-5	0.7324834326523132	2.4038021867346053e-7
ENSMUSG00000094152	Slc6a16	Slc6a16	381884	solute carrier family 6, member 16	6.3890169787905435	2.0278272574283306e-5	3.309052309145851	0.05522759229256766	-0.05210911323621421	1
ENSMUSG00000063611	Gm10134	NA	NA	NA	-0.6505115028652649	2.0292317108430302e-5	-5.735111658403716	9.391132887757656e-20	0.014166760564204897	0.944858176606096
ENSMUSG00000041936	Agrn	Agrn	11603	agrin	1.0363889561467876	2.032469507654497e-5	-2.790053950800248	1.284757383806775e-9	0.7328738749418142	0.003589020782682521
ENSMUSG00000052566	Hook2	Hook2	170833	hook microtubule tethering protein 2	-1.0344094503015315	2.0449562393954032e-5	-0.05622690363394449	0.8229569985037111	-1.0320750374342682	1.1661828149267048e-4
ENSMUSG00000092837	Rpph1	Rpph1	85029	ribonuclease P RNA component H1	-1.9875232209567049	2.0485262689500636e-5	-1.2688328525797392	0.0038712722596639846	-0.08051669260459456	0.878946617548181
ENSMUSG00000015942	Gtf2ird2	Gtf2ird2	114674	GTF2I repeat domain containing 2	0.6294128269015759	2.0506872092120754e-5	-0.3287635165121172	0.02317071521778868	0.11498502154892164	0.4610814860445391
ENSMUSG00000018821	Avpi1	Avpi1	69534	arginine vasopressin-induced 1	-1.38623809012583	2.0514274742381623e-5	-2.495984900147343	5.756303375780338e-8	-0.9147035779706425	0.005254588391181062
ENSMUSG00000043602	Zfp3	Zfp3	193043	zinc finger protein 3	-1.1785179045055734	2.0610718148945097e-5	-0.4119529751694003	0.10439131059995732	-0.046843394735760546	0.8924283552897426
ENSMUSG00000044056	Efcab9	Efcab9	69306	EF-hand calcium binding domain 9	2.0583283553022698	2.0665984798461406e-5	2.3458116620459477	5.996406893163925e-6	-0.09622753650166692	0.9384080444249147
ENSMUSG00000025758	Plk4	Plk4	20873	polo like kinase 4	-0.8105228805883862	2.0665984798461406e-5	-0.7755579683954624	1.4795829661326708e-4	0.2970887253885089	0.10608698506271043
ENSMUSG00000025873	Faf2	Faf2	76577	Fas associated factor family member 2	0.3565360041165973	2.0750736312728697e-5	0.14611057385430487	0.07487423147269186	-0.04574375492471593	0.6335545141695705
ENSMUSG00000042406	Atf4	Atf4	11911	activating transcription factor 4	0.4392925308088855	2.0759945030243278e-5	0.40187089750548544	2.122151699614072e-4	0.414440866291897	1.0791428846563273e-4
ENSMUSG00000029722	Agfg2	Agfg2	231801	ArfGAP with FG repeats 2	-0.5298389476597158	2.0775245455424253e-5	0.1115356817310473	0.3583010962574235	-0.15222395484601067	0.23224998820528295
ENSMUSG00000048222	Mfap1b	Mfap1b	100034361	microfibrillar-associated protein 1B	0.36270185580358977	2.0880392549385314e-5	0.30535720987115034	5.309098183520689e-4	0.1895110641126652	0.022926964865734072
ENSMUSG00000024002	Brd4	Brd4	57261	bromodomain containing 4	0.3407720200209184	2.0905018057963938e-5	-0.06672724056767569	0.4096574384062486	0.0014235113665365254	0.993883556411016
ENSMUSG00000034194	R3hcc1	R3hcc1	71843	R3H domain and coiled-coil containing 1	0.6187275170920413	2.091456737046502e-5	0.1401857353546877	0.3403934014413422	0.41859086792806666	0.00488716370031627
ENSMUSG00000034255	Arhgap27	Arhgap27	544817	Rho GTPase activating protein 27	0.4364773927343007	2.0973126554266514e-5	0.2930051981179791	0.004374523329055745	0.03609375707459428	0.772254575072983
ENSMUSG00000006057	Atp5g1	Atp5g1	11951	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)	0.7800906179060126	2.09790497578729e-5	0.38578339213339713	0.026362042427503864	0.15185093796780752	0.4114889473775855
ENSMUSG00000024993	Fam45a	Fam45a	67894	family with sequence similarity 45, member A	0.3575266261754188	2.103561303012683e-5	-0.02475515751372594	0.788787836895599	0.37579119054514587	2.8090396489345506e-5
ENSMUSG00000020564	Atxn7l1	Atxn7l1	380753	ataxin 7-like 1	0.4510833219636034	2.1143920797451037e-5	0.12498547227309562	0.2325490328482378	0.3089981250105646	0.0035620898158161087
ENSMUSG00000039427	Alg1	Alg1	208211	asparagine-linked glycosylation 1 (beta-1,4-mannosyltransferase)	-0.7066346144670478	2.1343816578916636e-5	-0.4820324542978324	0.0036756467851706384	0.2855075514106959	0.07522051145367604
ENSMUSG00000028907	Utp11l	Utp11	67205	UTP11 small subunit processome component	-0.36773059132195457	2.1349124077584634e-5	-0.24285617759482936	0.005312110934321182	-0.15952340236661372	0.059938199628236065
ENSMUSG00000085767	Gm13563	NA	NA	NA	0.7406204758928678	2.1370610237355775e-5	0.61566579863452775	5.804194479834317e-4	0.6504759216679654	3.567482654618556e-4
ENSMUSG00000102501	Gm37372	NA	NA	NA	-3.2423013347505134	2.1389760039650527e-5	-1.4492585439625456	0.01615551880785181	-0.3945675520495973	0.5403968318622424
ENSMUSG00000103273	Gm37913	NA	NA	NA	0.6782242629834163	2.13911656614384e-5	-0.4332691205423002	0.009733269942255287	0.7921251537851552	7.2119338342406404e-06
ENSMUSG00000035133	Arhgap5	Arhgap5	11855	Rho GTPase activating protein 5	0.4341030232357334	2.1436905589942746e-5	0.5651496678501279	1.7707949407940988e-6	0.04129486654702381	0.7288579051290854
ENSMUSG00000104069	Gm37198	NA	NA	NA	0.9124759816975744	2.1463814932705367e-5	1.4885652931724305	6.387643839739133e-8	0.18880015637433803	0.3886143381064483
ENSMUSG00000087387	Gm15420	Gm15420	102638735	predicted gene 15420	-4.800767753913368	2.1528124223783422e-05	-1.923153318475531	0.01208850697589821	0.3496304674715884	0.6215160180124315
ENSMUSG00000070719	Pla2g4d	Pla2g4d	78390	phospholipase A2, group IVD	6.183143022293036	2.153324502082408e-5	-0.07397573878234745	1	4.916532927747008	0.0037276567331629446
ENSMUSG00000071068	Treml2	Treml2	328833	triggering receptor expressed on myeloid cells-like 2	0.7604732202469889	2.1616347240898325e-5	-0.7538087498439545	1.8127784950054863e-4	-0.07343859570010768	0.7441433274952622
ENSMUSG00000020973	Dnaaf2	Dnaaf2	109065	dynein, axonemal assembly factor 2	0.626403730207506	2.1649180342296044e-5	0.3769996718850652	0.010207645417080628	0.242435988623353	0.11228115180262008
ENSMUSG00000103867	9630010A21Rik	NA	NA	NA	1.040348691606159	2.1708125947663438e-5	0.6045710529515631	0.012346669099900105	0.5772788549375616	0.021898493842344793
ENSMUSG00000027820	Mme	Mme	17380	membrane metallo endopeptidase	-0.8447204071042935	2.1708125947663438e-5	-2.4514898353964893	1.1736773551978566e-11	-1.6295577686807983	5.054489303283789e-9
ENSMUSG00000103230	Gm17970	NA	NA	NA	-4.181227977169188	2.1766496034195535e-5	-4.600038497248221	5.449210615624112e-5	-0.16735898144906733	0.8258814453628579
ENSMUSG00000083911	Gm4342	NA	NA	NA	-2.395800450415016	2.1805611832292877e-5	-1.94974887314596	2.2661037036944784e-4	0.6666603449941909	0.12773097240243422
ENSMUSG00000026162	Nhej1	Nhej1	75570	non-homologous end joining factor 1	-0.9496243846515315	2.1805611832292877e-5	-0.9842422761548616	4.768007691986396e-5	-0.38967528817653946	0.08105843735977661
ENSMUSG00000028427	Aqp7	Aqp7	11832	aquaporin 7	1.1729783114684893	2.182818659188388e-5	-1.0683760303318885	0.0011004865384922318	0.06949652764670981	0.8557139908838833
ENSMUSG00000097583	6430590A07Rik	NA	NA	NA	0.5815543378530686	2.182818659188388e-5	-1.9030893333492198	3.4468130633562687e-13	-0.12012282737737903	0.42620585355243457
ENSMUSG00000025648	Pfkfb4	Pfkfb4	270198	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	-0.6165900877357	2.1893032931283455e-5	-0.3254089199424949	0.022306499331982768	-0.8331293592589104	9.308600601748079e-7
ENSMUSG00000037921	Ddx60	Ddx60	234311	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60	-0.9085296445477498	2.1901331801485094e-5	-0.9412510074463067	5.695571990233214e-5	-0.9535975852811363	5.410787366048117e-5
ENSMUSG00000106037	Gm4332	NA	NA	NA	-1.0646638677655238	2.218548728843791e-5	-0.2198711627074772	0.3388485379515279	-0.5561716158864584	0.015527377444880938
ENSMUSG00000030271	Ogg1	Ogg1	18294	8-oxoguanine DNA-glycosylase 1	-0.9850033127894027	2.222095406945369e-5	0.3357037133088909	0.1152316732246776	-0.16650665200955225	0.5053058543002923
ENSMUSG00000010025	Aldh3a2	Aldh3a2	11671	aldehyde dehydrogenase family 3, subfamily A2	-0.5035430335601367	2.2225077105930437e-5	-0.17073816730045205	0.1390315834507665	-0.14701726107822394	0.22681212688077904
ENSMUSG00000084758	Gm12798	NA	NA	NA	2.4614648304430813	2.2249556021592382e-5	0.4431067118095563	0.52172811550781	1.4325101766054937	0.02884730624349802
ENSMUSG00000019302	Atp6v0a1	Atp6v0a1	11975	ATPase, H+ transporting, lysosomal V0 subunit A1	0.6790890866487203	2.2333067403796545e-5	-0.2296016363081678	0.14102543962527841	-0.11363150709376971	0.5099857067670501
ENSMUSG00000027605	Acss2	Acss2	60525	acyl-CoA synthetase short-chain family member 2	-1.4425368175098625	2.2416610645885765e-5	-1.7780077942148913	6.729623270834448e-6	-1.3662947720479555	2.5368159535613447e-4
ENSMUSG00000038128	Camk4	Camk4	12326	calcium/calmodulin-dependent protein kinase IV	1.1580900830584044	2.2416610645885765e-5	2.9381286191590643	1.0804337449112334e-12	0.18842707648970852	0.5839016865117316
ENSMUSG00000063382	Bcl9l	Bcl9l	80288	B cell CLL/lymphoma 9-like	0.4955452024974018	2.244323380906378e-5	0.16228094440467497	0.15965393693264396	-0.2132568044535409	0.07060841578023389
ENSMUSG00000105655	Gm42659	NA	NA	NA	-0.7222725979423114	2.2564611917629837e-5	0.3235505101825442	0.0446268163307517	0.07874722048321635	0.6846996940318827
ENSMUSG00000103649	Gm37768	NA	NA	NA	1.327877613643898	2.2574560468111125e-5	0.12412896219537671	0.7288210274601028	0.12038690311144333	0.7858585865638579
ENSMUSG00000097234	Gm26518	NA	NA	NA	0.814083368487368	2.2674327670567027e-5	-0.605829953154358	0.002940221636174458	0.26539105201527546	0.18096448007624175
ENSMUSG00000041720	Pi4ka	Pi4ka	224020	phosphatidylinositol 4-kinase alpha	0.597305008445108	2.2674327670567027e-5	-0.41509487942646206	0.004291382380370048	0.13682132083377707	0.36333880191645895
ENSMUSG00000015357	Clpx	Clpx	270166	caseinolytic mitochondrial matrix peptidase chaperone subunit	0.4799146719048599	2.2674327670567027e-5	-0.01054733926163017	0.9370847884000659	0.12159842386690779	0.30811633761338003
ENSMUSG00000027829	Ccnl1	Ccnl1	56706	cyclin L1	-0.45507364752865404	2.2686318818011277e-5	0.3326728958936128	0.0021342528085213567	-0.24845656709677788	0.017895348341186314
ENSMUSG00000003032	Klf4	Klf4	16600	Kruppel-like factor 4 (gut)	3.7687050377254825	2.2688319141337574e-5	2.455274175519287	0.0029325106895389842	1.4736502658678843	0.0747009703070977
ENSMUSG00000046841	Ckap4	Ckap4	216197	cytoskeleton-associated protein 4	-0.7015584360960393	2.2691820793883002e-5	-2.4426329075418725	1.0753642585549363e-13	-3.54406878348929	1.6059826239722992e-16
